https://www.dns-shop.ru/product/43d9bad5fc3c3330/vstraivaemyj-holodilnik-maunfeld-mbf177nffw/,"Встраиваемый холодильник MAUNFELD MBF177NFFW [246 л, нижняя морозильная камера, разморозка - No Frost, дисплей, 54 см x 176.9 см x 54 см]",75 499
https://www.dns-shop.ru/product/26669d1424b83332/vstraivaemyj-holodilnik-bez-morozilnika-gorenje-ri4182e1/,"Встраиваемый холодильник без морозильника Gorenje RI4182E1 [301 л, 54 см x 177.2 см x 54.5 см]",76 499
https://www.dns-shop.ru/product/50323e4600fe3330/vstraivaemyj-holodilnik-maunfeld-mbf177nfwh/,"Встраиваемый холодильник MAUNFELD MBF177NFWH [238 л, нижняя морозильная камера, разморозка - No Frost, дисплей, 54 см x 176.9 см x 55 см]",77 499
https://www.dns-shop.ru/product/6f27c4ee1c894f2d/vstraivaemyj-holodilnik-aeg-scr418f3ls/,"Встраиваемый холодильник AEG SCR418F3LS [267 л, нижняя морозильная камера, разморозка - ручное, 54 см x 177 см x 55 см]",78 999
https://www.dns-shop.ru/product/50c7a9738d282ff0/vstraivaemyj-holodilnik-liebherr-icse-5103/,"Встраиваемый холодильник Liebherr ICSe 5103 [264 л, нижняя морозильная камера, разморозка - ручное, дисплей, 54.1 см x 177 см x 54.5 см]",83 299
https://www.dns-shop.ru/product/43d9bad9fc3c3330/vstraivaemyj-holodilnik-maunfeld-mbf193nffw/,"Встраиваемый холодильник MAUNFELD MBF193NFFW [281 л, нижняя морозильная камера, разморозка - No Frost, 54 см x 193.7 см x 54 см]",83 299
https://www.dns-shop.ru/product/79640cdd43c33330/vstraivaemyj-holodilnik-korting-ksi-17887-cnfz/,"Встраиваемый холодильник Korting KSI 17887 CNFZ [248 л, нижняя морозильная камера, разморозка - No Frost, 54 см x 177.2 см x 54.5 см]",86 499
https://www.dns-shop.ru/product/36c446fa82851b80/vstraivaemyj-holodilnik-haier-bcft628awru/,"Встраиваемый холодильник Haier BCFT628AWRU [241 л, нижняя морозильная камера, разморозка - No Frost, дисплей, 55.5 см x 178 см x 54 см]",89 999
https://www.dns-shop.ru/product/ea3e5cbb4c3e3330/vstraivaemyj-holodilnik-graude-ikg-1803/,"Встраиваемый холодильник Graude IKG 180.3 [241 л, нижняя морозильная камера, разморозка - No Frost, 54 см x 177.5 см x 54.5 см]",90 999
https://www.dns-shop.ru/product/b2fd1e987508ed20/vstraivaemyj-holodilnik-electrolux-lnt3ff18s/,"Встраиваемый холодильник Electrolux LNT3FF18S [267 л, нижняя морозильная камера, разморозка - ручное, 54.8 см x 177.2 см x 54.9 см]",91 299
